"match_id","bookmaker","market","team_a_odds","draw_odds","team_b_odds","team_a_implied","draw_implied","team_b_implied","recorded_at","source","bookmaker_type"
"38","GTbets","h2h","1.75","3.7","4.76","57.1","27","21","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"38","Ladbrokes","h2h","1.75","3.5","4.75","57.1","28.6","21.1","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"38","Ladbrokes","h2h","1.75","3.5","4.8","57.1","28.6","20.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"38","LeoVegas","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"38","LeoVegas (SE)","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"38","LiveScore Bet","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"38","Marathon Bet","h2h","1.75","3.78","5.1","57.1","26.5","19.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"38","MyBookie.ag","h2h","1.74","3.55","4.5","57.5","28.2","22.2","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"38","Neds","h2h","1.75","3.5","4.75","57.1","28.6","21.1","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"38","Nordic Bet","h2h","1.78","3.7","4.85","56.2","27","20.6","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Unknown"
"38","Paddy Power","h2h","1.6","3.8","5.5","62.5","26.3","18.2","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"38","Pinnacle","h2h","1.72","3.73","4.6","58.1","26.8","21.7","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"38","PMU (FR)","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"38","PointsBet (AU)","h2h","1.74","3.6","4.75","57.5","27.8","21.1","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"38","Sky Bet","h2h","1.6","3.75","5.5","62.5","26.7","18.2","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"38","Smarkets","h2h","1.6","3.55","4.9","62.5","28.2","20.4","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"38","SportsBet","h2h","1.61","3.8","5.5","62.1","26.3","18.2","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"38","TAB","h2h","1.75","3.5","4.75","57.1","28.6","21.1","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Soft"
"38","TABtouch","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"38","Unibet","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"38","Unibet (NL)","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"38","Unibet (SE)","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"38","Unibet (UK)","h2h","1.73","3.5","4.4","57.8","28.6","22.7","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Soft"
"38","Virgin Bet","h2h","1.7","3.65","4.8","58.8","27.4","20.8","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"38","William Hill","h2h","1.7","3.5","4.6","58.8","28.6","21.7","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"39","1xBet","h2h","1.45","4.7","7.8","69","21.3","12.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"39","Bet Right","h2h","1.4","4.25","7.5","71.4","23.5","13.3","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"39","Betfred (UK)","h2h","1.4","4.5","8.0","71.4","22.2","12.5","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"39","Betr","h2h","1.4","4.33","8.0","71.4","23.1","12.5","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"39","Bovada","h2h","1.42","4.55","7.5","70.4","22","13.3","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"39","Marathon Bet","h2h","1.44","4.7","7.9","69.4","21.3","12.7","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"39","Pinnacle","h2h","1.41","4.47","7.39","70.9","22.4","13.5","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"39","PointsBet (AU)","h2h","1.42","4.5","7.0","70.4","22.2","14.3","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"39","Smarkets","h2h","1.35","4.2","7.2","74.1","23.8","13.9","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"39","Tipico","h2h","1.37","4.5","7.5","73","22.2","13.3","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"40","1xBet","h2h","5.0","3.86","1.77","20","25.9","56.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"40","Betfair","h2h","5.5","3.8","1.62","18.2","26.3","61.7","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"40","Betfair","h2h","5.5","3.8","1.62","18.2","26.3","61.7","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"40","Betfair","h2h","5.5","3.8","1.62","18.2","26.3","61.7","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"40","Betfred (UK)","h2h","5.0","3.6","1.7","20","27.8","58.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"40","BetOnline.ag","h2h","4.6","4.1","1.74","21.7","24.4","57.5","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"40","Betr","h2h","5.0","3.5","1.72","20","28.6","58.1","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"40","BetRivers","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"40","Bovada","h2h","4.5","3.85","1.75","22.2","26","57.1","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"40","Casumo","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"40","FanDuel","h2h","5.3","3.6","1.61","18.9","27.8","62.1","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"40","Grosvenor","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"40","GTbets","h2h","4.97","3.73","1.69","20.1","26.8","59.2","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"40","LeoVegas","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"40","LeoVegas (SE)","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"40","LiveScore Bet","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"40","Marathon Bet","h2h","5.1","3.86","1.75","19.6","25.9","57.1","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"40","Paddy Power","h2h","5.0","3.6","1.67","20","27.8","59.9","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"40","Pinnacle","h2h","4.46","3.8","1.73","22.4","26.3","57.8","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"40","PMU (FR)","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"40","PointsBet (AU)","h2h","5.0","3.5","1.74","20","28.6","57.5","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"40","Sky Bet","h2h","5.0","3.6","1.67","20","27.8","59.9","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"40","Smarkets","h2h","4.9","3.35","1.65","20.4","29.9","60.6","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"40","SportsBet","h2h","5.0","3.7","1.66","20","27","60.2","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"40","TABtouch","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"40","Unibet","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"40","Unibet (NL)","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"40","Unibet (SE)","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"40","Virgin Bet","h2h","4.8","3.5","1.73","20.8","28.6","57.8","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"41","Betfred (UK)","h2h","2.2","3.2","3.4","45.5","31.2","29.4","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"41","Betr","h2h","2.2","3.2","3.4","45.5","31.2","29.4","2026-05-22T07:40:12Z","theoddsapi_current_probe","Unknown"
"41","FanDuel","h2h","2.15","3.3","3.4","46.5","30.3","29.4","2026-05-22T07:39:46Z","theoddsapi_current_probe","Soft"
"41","GTbets","h2h","2.63","3.44","2.63","38","29.1","38","2026-05-22T07:39:51Z","theoddsapi_current_probe","Unknown"
"41","Paddy Power","h2h","2.15","3.3","3.3","46.5","30.3","30.3","2026-05-22T07:39:06Z","theoddsapi_current_probe","Unknown"
"41","Sky Bet","h2h","2.15","3.25","3.3","46.5","30.8","30.3","2026-05-22T07:39:53Z","theoddsapi_current_probe","Unknown"
"41","Smarkets","h2h","2.18","2.98","3.2","45.9","33.6","31.2","2026-05-22T07:40:35Z","theoddsapi_current_probe","Sharp"
"41","SportsBet","h2h","2.2","3.3","3.4","45.5","30.3","29.4","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"42","Betfred (UK)","h2h","13.0","6.5","1.2","7.7","15.4","83.3","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"42","Betr","h2h","13.0","6.5","1.2","7.7","15.4","83.3","2026-05-22T07:40:12Z","theoddsapi_current_probe","Unknown"
"42","FanDuel","h2h","14.0","6.5","1.17","7.1","15.4","85.5","2026-05-22T07:39:46Z","theoddsapi_current_probe","Soft"
"42","GTbets","h2h","13.42","6.19","1.23","7.5","16.2","81.3","2026-05-22T07:39:51Z","theoddsapi_current_probe","Unknown"
"42","Paddy Power","h2h","15.0","6.5","1.18","6.7","15.4","84.7","2026-05-22T07:39:06Z","theoddsapi_current_probe","Unknown"
"42","Sky Bet","h2h","13.0","6.25","1.2","7.7","16","83.3","2026-05-22T07:39:53Z","theoddsapi_current_probe","Unknown"
"42","Smarkets","h2h","12.5","5.9","1.17","8","16.9","85.5","2026-05-22T07:40:35Z","theoddsapi_current_probe","Sharp"
"42","SportsBet","h2h","16.0","6.5","1.18","6.2","15.4","84.7","2026-05-22T07:40:12Z","theoddsapi_current_probe","Soft"
"43","1xBet","h2h","1.11","10.0","29.0","90.1","10","3.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"43","888sport","h2h","1.08","9.0","36.0","92.6","11.1","2.8","2026-05-14T14:53:53Z","theoddsapi_event_odds_pool","Soft"
"43","Bet Right","h2h","1.01","","13.0","99","","7.7","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"43","Bet Victor","h2h","1.06","9.0","23.0","94.3","11.1","4.3","2026-05-14T14:53:02Z","theoddsapi_event_odds_pool","Unknown"
"43","Betfair","h2h","1.1","13.0","20.0","90.9","7.7","5","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"43","Betfair","h2h","1.1","13.0","20.0","90.9","7.7","5","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"43","Betfair","h2h","1.1","13.0","20.0","90.9","7.7","5","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"43","Betfred (UK)","h2h","1.1","9.0","23.0","90.9","11.1","4.3","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"43","BetMGM","h2h","1.08","8.75","21.0","92.6","11.4","4.8","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"43","BetOnline.ag","h2h","1.09","11.25","34.0","91.7","8.9","2.9","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"43","Betr","h2h","1.09","9.0","23.0","91.7","11.1","4.3","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"43","BetRivers","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"43","Betsson","h2h","1.11","8.9","37.0","90.1","11.2","2.7","2026-05-14T14:54:22Z","theoddsapi_event_odds_pool","Unknown"
"43","Betway","h2h","1.08","11.0","23.0","92.6","9.1","4.3","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"43","BoyleSports","h2h","1.08","10.0","26.0","92.6","10","3.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"43","Casumo","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"43","Coolbet","h2h","1.11","10.0","30.0","90.1","10","3.3","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"43","Coral","h2h","1.1","10.0","26.0","90.9","10","3.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"43","DraftKings","h2h","1.08","10.0","23.0","92.6","10","4.3","2026-05-14T14:52:47Z","theoddsapi_event_odds_pool","Soft"
"43","Everygame","h2h","1.08","8.5","26.0","92.6","11.8","3.8","2026-05-14T14:54:27Z","theoddsapi_event_odds_pool","Unknown"
"43","FanDuel","h2h","1.08","9.5","28.0","92.6","10.5","3.6","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"43","Grosvenor","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"43","Ladbrokes","h2h","1.1","10.0","26.0","90.9","10","3.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"43","Ladbrokes","h2h","1.09","9.25","21.0","91.7","10.8","4.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"43","LeoVegas","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"43","LeoVegas (SE)","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"43","LiveScore Bet","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"43","Marathon Bet","h2h","1.11","10.0","29.0","90.1","10","3.4","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"43","MyBookie.ag","h2h","1.08","9.2","23.0","92.6","10.9","4.3","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"43","Neds","h2h","1.09","9.25","21.0","91.7","10.8","4.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"43","Nordic Bet","h2h","1.11","8.9","37.0","90.1","11.2","2.7","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Unknown"
"43","Paddy Power","h2h","1.08","10.0","34.0","92.6","10","2.9","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"43","PMU (FR)","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"43","PointsBet (AU)","h2h","1.09","11.0","29.0","91.7","9.1","3.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"43","Sky Bet","h2h","1.07","9.5","26.0","93.5","10.5","3.8","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"43","Smarkets","h2h","1.1","13.0","23.98","90.9","7.7","4.2","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"43","SportsBet","h2h","1.08","10.5","34.0","92.6","9.5","2.9","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"43","TAB","h2h","1.08","10.0","26.0","92.6","10","3.8","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Soft"
"43","TABtouch","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"43","Tipico","h2h","1.07","13.0","23.0","93.5","7.7","4.3","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"43","Unibet","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"43","Unibet (FR)","h2h","1.07","8.5","21.0","93.5","11.8","4.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"43","Unibet (NL)","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"43","Unibet (SE)","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"43","Unibet (UK)","h2h","1.07","9.0","23.0","93.5","11.1","4.3","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Soft"
"43","Virgin Bet","h2h","1.06","11.0","26.0","94.3","9.1","3.8","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"43","William Hill","h2h","1.08","9.0","36.0","92.6","11.1","2.8","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"43","Winamax (DE)","h2h","1.04","12.0","21.0","96.2","8.3","4.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"43","Winamax (FR)","h2h","1.04","11.0","19.0","96.2","9.1","5.3","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Unknown"
"44","1xBet","h2h","6.75","4.33","1.54","14.8","23.1","64.9","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"44","888sport","h2h","5.5","3.9","1.53","18.2","25.6","65.4","2026-05-14T14:53:53Z","theoddsapi_event_odds_pool","Soft"
"44","Bet Right","h2h","4.65","","1.18","21.5","","84.7","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"44","Bet Victor","h2h","6.5","4.0","1.44","15.4","25","69.4","2026-05-14T14:53:02Z","theoddsapi_event_odds_pool","Unknown"
"44","Betfair","h2h","5.8","4.6","1.54","17.2","21.7","64.9","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"44","Betfair","h2h","5.9","4.6","1.54","16.9","21.7","64.9","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"44","Betfair","h2h","5.9","4.6","1.54","16.9","21.7","64.9","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"44","Betfred (UK)","h2h","6.5","4.0","1.53","15.4","25","65.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"44","BetMGM","h2h","5.75","3.8","1.48","17.4","26.3","67.6","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"44","BetOnline.ag","h2h","6.0","4.05","1.61","16.7","24.7","62.1","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"44","Betr","h2h","6.0","4.0","1.53","16.7","25","65.4","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"44","BetRivers","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"44","Betsson","h2h","7.1","4.15","1.52","14.1","24.1","65.8","2026-05-14T14:54:22Z","theoddsapi_event_odds_pool","Unknown"
"44","Betway","h2h","5.25","4.33","1.5","19","23.1","66.7","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"44","Bovada","h2h","6.0","4.3","1.52","16.7","23.3","65.8","2026-05-14T14:51:43Z","theoddsapi_event_odds_pool","Sharp"
"44","BoyleSports","h2h","6.0","4.0","1.44","16.7","25","69.4","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"44","Casumo","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"44","Coolbet","h2h","6.75","4.2","1.55","14.8","23.8","64.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"44","Coral","h2h","6.5","4.2","1.53","15.4","23.8","65.4","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"44","DraftKings","h2h","6.0","4.3","1.5","16.7","23.3","66.7","2026-05-14T14:52:47Z","theoddsapi_event_odds_pool","Soft"
"44","Everygame","h2h","5.75","4.1","1.5","17.4","24.4","66.7","2026-05-14T14:54:27Z","theoddsapi_event_odds_pool","Unknown"
"44","FanDuel","h2h","6.0","4.2","1.48","16.7","23.8","67.6","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
"44","Grosvenor","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Unknown"
"44","GTbets","h2h","6.32","4.11","1.59","15.8","24.3","62.9","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"44","Ladbrokes","h2h","6.4","3.9","1.52","15.6","25.6","65.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"44","Ladbrokes","h2h","6.5","4.0","1.53","15.4","25","65.4","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"44","LeoVegas","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"44","LeoVegas (SE)","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"44","LiveScore Bet","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Unknown"
"44","Marathon Bet","h2h","7.0","4.33","1.52","14.3","23.1","65.8","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Unknown"
"44","MyBookie.ag","h2h","6.1","4.2","1.48","16.4","23.8","67.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"44","Neds","h2h","6.4","3.9","1.52","15.6","25.6","65.8","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"44","Nordic Bet","h2h","7.1","4.15","1.52","14.1","24.1","65.8","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Unknown"
"44","Paddy Power","h2h","6.0","4.2","1.5","16.7","23.8","66.7","2026-05-14T14:52:48Z","theoddsapi_event_odds_pool","Unknown"
"44","Pinnacle","h2h","5.92","4.23","1.51","16.9","23.6","66.2","2026-05-14T14:54:38Z","theoddsapi_event_odds_pool","Sharp"
"44","PMU (FR)","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"44","PointsBet (AU)","h2h","6.0","4.1","1.53","16.7","24.4","65.4","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Soft"
"44","Sky Bet","h2h","6.0","4.0","1.5","16.7","25","66.7","2026-05-14T14:54:44Z","theoddsapi_event_odds_pool","Unknown"
"44","Smarkets","h2h","5.5","4.4","1.53","18.2","22.7","65.4","2026-05-14T14:54:20Z","theoddsapi_event_odds_pool","Sharp"
"44","SportsBet","h2h","6.5","4.2","1.5","15.4","23.8","66.7","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"44","TAB","h2h","6.5","3.9","1.52","15.4","25.6","65.8","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Soft"
"44","TABtouch","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Soft"
"44","Tipico","h2h","6.2","4.4","1.5","16.1","22.7","66.7","2026-05-14T14:54:16Z","theoddsapi_event_odds_pool","Unknown"
"44","Unibet","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:18Z","theoddsapi_event_odds_pool","Soft"
"44","Unibet (FR)","h2h","5.9","4.05","1.46","16.9","24.7","68.5","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"44","Unibet (NL)","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Soft"
"44","Unibet (SE)","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"44","Unibet (UK)","h2h","6.0","4.0","1.48","16.7","25","67.6","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Soft"
"44","Virgin Bet","h2h","6.4","4.2","1.48","15.6","23.8","67.6","2026-05-14T14:53:55Z","theoddsapi_event_odds_pool","Unknown"
"44","William Hill","h2h","5.5","3.9","1.55","18.2","25.6","64.5","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Soft"
"44","Winamax (DE)","h2h","5.7","4.1","1.49","17.5","24.4","67.1","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Unknown"
"44","Winamax (FR)","h2h","5.5","4.0","1.48","18.2","25","67.6","2026-05-14T14:53:58Z","theoddsapi_event_odds_pool","Unknown"
"45","1xBet","h2h","1.13","8.4","38.0","88.5","11.9","2.6","2026-05-14T14:54:17Z","theoddsapi_event_odds_pool","Unknown"
"45","Bet Right","h2h","1.12","7.0","18.0","89.3","14.3","5.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Unknown"
"45","Betfair","h2h","1.13","10.5","18.0","88.5","9.5","5.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"45","Betfair","h2h","1.13","10.5","18.0","88.5","9.5","5.6","2026-05-14T14:54:40Z","theoddsapi_event_odds_pool","Sharp"
"45","Betfair","h2h","1.13","10.5","18.0","88.5","9.5","5.6","2026-05-14T14:54:41Z","theoddsapi_event_odds_pool","Sharp"
"45","Betfred (UK)","h2h","1.14","7.5","21.0","87.7","13.3","4.8","2026-05-14T14:54:42Z","theoddsapi_event_odds_pool","Soft"
"45","BetOnline.ag","h2h","1.11","10.1","26.0","90.1","9.9","3.8","2026-05-14T14:53:54Z","theoddsapi_event_odds_pool","Sharp"
"45","Betr","h2h","1.13","7.5","19.0","88.5","13.3","5.3","2026-05-14T14:53:57Z","theoddsapi_event_odds_pool","Unknown"
"45","BetRivers","h2h","1.13","7.5","20.0","88.5","13.3","5","2026-05-14T14:53:12Z","theoddsapi_event_odds_pool","Soft"
"45","Casumo","h2h","1.13","7.5","20.0","88.5","13.3","5","2026-05-14T14:54:39Z","theoddsapi_event_odds_pool","Unknown"
"45","FanDuel","h2h","1.11","8.0","20.0","90.1","12.5","5","2026-05-14T14:53:32Z","theoddsapi_event_odds_pool","Soft"
